;;;;;;;;;;;;
;BRAGA VEICULOS LTDA;;;;;;;;;;;
;;;;;;;;;;;;
;;;;Plano de Contas;;;Pág.:;;;1/1;;
;;;;;;;;;;;;
;;;;;;;Data:;;;11/06/2026;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;Hora:;;;09:42:41;;
;;;;;;;;;;;;
Conta;;Cod. Reduzido;Descrição;;;;;Tipo;;;Natureza;
1.5.3.01.048;;4766;Terreno 5684 Taruma 50.536;;;;;Analítica;;;Devedora;
1.5.3.02;;4767;Depreciacoes de Bens Imoveis;;;;;Sintética;;;Credora;
1.5.3.02.001;;4768;Edif.General Glicerio Ramos;;;;;Analítica;;;Devedora;
1.5.3.02.002;;4769;Edificio Eduar.Rib./Jq. Sarm./Sald. Mar.;;;;;Analítica;;;Credora;
1.5.3.02.003;;4770;Edificio Ramos Ferreira, 2378;;;;;Analítica;;;Credora;
1.5.3.02.004;;4771;Edificio Ramos Ferreira/Duque de Caxias;;;;;Analítica;;;Credora;
1.5.3.03;;4772;Bens Moveis;;;;;Sintética;;;Devedora;
1.5.3.03.001;;4773;Moveis e Utensilios;;;;;Analítica;;;Devedora;
1.5.3.03.002;;4774;Maquinas e Equip.de Escritorio;;;;;Analítica;;;Devedora;
1.5.3.03.003;;4775;Veiculos;;;;;Analítica;;;Devedora;
1.5.3.03.004;;4776;Maq.e Ferramentas Oficina;;;;;Analítica;;;Devedora;
1.5.3.03.005;;4777;Computadores e Perifericos;;;;;Analítica;;;Devedora;
1.5.3.03.006;;4778;Instal.Equip.Pcas/Aces.;;;;;Analítica;;;Devedora;
1.5.3.03.007;;4779;Equipamentos de Comunicacao;;;;;Analítica;;;Devedora;
1.5.3.03.008;;4780;Embarcacoes;;;;;Analítica;;;Devedora;
1.5.3.03.009;;4781;Veiculos em Uso Plano Diretor;;;;;Analítica;;;Devedora;
1.5.3.03.010;;4782;Veiculos de Teste Drive;;;;;Analítica;;;Devedora;
1.5.3.03.011;;4783;Maquinas e Equip. Oficina;;;;;Analítica;;;Devedora;
1.5.3.03.012;;4784;Moveis e Utens. G.Glicerio;;;;;Analítica;;;Devedora;
1.5.3.03.013;;4785;Moveis e Utens. Djalma;;;;;Analítica;;;Devedora;
1.5.3.03.014;;4786;Maquinas e Equip. Escr. Djalma;;;;;Analítica;;;Devedora;
1.5.3.03.015;;4787;Computadores e Perif. Djalma;;;;;Analítica;;;Devedora;
1.5.3.03.016;;4788;Maq. e Ferram.Oficina Djalma;;;;;Analítica;;;Devedora;
1.5.3.03.017;;4789;Equip. de Comunicacao Djalma;;;;;Analítica;;;Devedora;
1.5.3.04;;4790;(-)Depreciacao de Bens Moveis;;;;;Sintética;;;Credora;
1.5.3.04.001;;4791;Moveis e Utensilios;;;;;Analítica;;;Credora;
1.5.3.04.002;;4792;Maquinas e Equip.de Escritorio;;;;;Analítica;;;Credora;
1.5.3.04.003;;4793;Veiculos;;;;;Analítica;;;Credora;
1.5.3.04.004;;4794;Maq.e Ferramentas Oficina;;;;;Analítica;;;Credora;
1.5.3.04.005;;4795;Computadores e Perifericos;;;;;Analítica;;;Credora;
1.5.3.04.006;;4796;Instal. Equip.Pcas/Acess.;;;;;Analítica;;;Credora;
1.5.3.04.007;;4797;Equip.de Comunicacao;;;;;Analítica;;;Credora;
1.5.3.04.008;;4798;Embarcacoes;;;;;Analítica;;;Credora;
1.5.3.04.009;;4799;Veiculo em Uso Plano Diretor;;;;;Analítica;;;Credora;
1.5.3.04.010;;4800;Veiculos Teste Drive;;;;;Analítica;;;Credora;
1.5.3.04.011;;4801;Maquinas e Equip. Oficina;;;;;Analítica;;;Credora;
1.5.3.04.012;;4802;Moveis e Utens. G. Glicerio;;;;;Analítica;;;Credora;
1.5.3.04.013;;4803;Moveis e Utens. Djalma;;;;;Analítica;;;Credora;
1.5.3.04.014;;4804;Maq e Equip. Escr. Djalma;;;;;Analítica;;;Credora;
1.5.3.04.015;;4805;Computadores e Perif. Djalma;;;;;Analítica;;;Credora;
1.5.3.04.016;;4806;Maq. e Ferram. Oficina Djalma;;;;;Analítica;;;Credora;
1.5.3.04.017;;4807;Equip. de Comunicacao Djalma;;;;;Analítica;;;Credora;
1.5.3.05;;4808;Benfeitorias em Propr.de Terc.;;;;;Sintética;;;Devedora;
1.5.3.05.001;;4809;Benfeitoria ;;;;;Analítica;;;Devedora;
1.5.3.05.002;;4810;Comunicacao Visual Padrao GM;;;;;Analítica;;;Devedora;
1.5.3.05.003;;4811;Benfeitoria Apto SP;;;;;Analítica;;;Devedora;
1.5.3.06;;4812;(-)Amortizacao Benfeit.Terceiros;;;;;Sintética;;;Credora;
1.5.3.06.001;;4813;Benfeitoria ;;;;;Analítica;;;Credora;
1.5.3.06.002;;4814;Comunicacao Visual Padrao GM;;;;;Analítica;;;Credora;
1.5.3.07;;4815;Obras em Andamento;;;;;Sintética;;;Devedora;
1.5.3.07.001;;4816;Obra Djalma Batista;;;;;Analítica;;;Devedora;
1.5.3.07.002;;4817;Obra General Glicerio;;;;;Analítica;;;Devedora;
1.5.3.08;;4818;Imobilizado em Andamento;;;;;Sintética;;;Devedora;
1.5.3.08.001;;4819;Imobilizado Djalma Batista;;;;;Analítica;;;Devedora;
1.5.3.08.002;;4820;Imobilizado-Braga Import;;;;;Analítica;;;Devedora;
1.5.3.08.003;;4821;Moveis em Andamento  - Ramos;;;;;Analítica;;;Devedora;
1.5.3.08.004;;4822;Consorcio em Andamento;;;;;Analítica;;;Devedora;
1.5.4;;4823;Intangivel;;;;;Sintética;;;Devedora;
1.5.4.01;;4824;Bens Intagiveis;;;;;Sintética;;;Devedora;
1.5.4.01.001;;4825;Direito de Uso de Software;;;;;Analítica;;;Devedora;
1.5.4.01.002;;4826;Marcas e Patentes;;;;;Analítica;;;Devedora;
1.5.4.02;;4827;(-)Amortizacao do Intangivel;;;;;Sintética;;;Credora;
1.5.4.02.001;;4828;Direito de Uso de Software;;;;;Analítica;;;Credora;
1.5.4.02.002;;4829;Marcas e Patentes;;;;;Analítica;;;Credora;
2;;4830;Passivo;;;;;Sintética;;;Credora;
2.1;;4831;Passivo Circulante;;;;;Sintética;;;Credora;
2.1.1;;4832;Obrigacoes Soc. e Trabalhistas;;;;;Sintética;;;Credora;
2.1.1.01;;4833;Obrig.Trab.a Pagar ;;;;;Sintética;;;Credora;
2.1.1.01.001;;4834;Ordenados e Salarios a Pagar;;;;;Analítica;;;Credora;
2.1.1.01.002;;4835;Ferias a Pagar;;;;;Analítica;;;Credora;
2.1.1.01.003;;4836;13o. Salario a Pagar;;;;;Analítica;;;Credora;
2.1.1.01.004;;4837;Rescisao de Trabalho a Pg.;;;;;Analítica;;;Credora;
2.1.1.01.005;;4838;Salarios a Pagar Outros;;;;;Analítica;;;Credora;
2.1.1.01.006;;4839;Desconto de Func. p/ liq.compra Interna ;;;;;Analítica;;;Credora;
2.1.1.02;;4840;Encargos Soc. a Recolher;;;;;Sintética;;;Credora;
2.1.1.02.001;;4841;INSS a Recolher;;;;;Analítica;;;Credora;
2.1.1.02.002;;4842;FGTS a Recolher;;;;;Analítica;;;Credora;
2.1.1.02.003;;4843;Salario Educacao a Recolher;;;;;Analítica;;;Credora;
2.1.1.02.004;;4844;Contribuicao Sind.a Recolher;;;;;Analítica;;;Credora;
2.1.1.02.005;;4845;Contrib.Assist.a Recolher;;;;;Analítica;;;Credora;
2.1.1.02.006;;4846;Pensao Alimenticia a Pagar;;;;;Analítica;;;Credora;
2.1.1.02.007;;4847;Emprestimo consignado FGTS;;;;;Analítica;;;Credora;
2.1.1.03;;4848;Provisoes Trabalhistas;;;;;Sintética;;;Credora;
2.1.1.03.001;;4849;Provisoes de Ferias;;;;;Analítica;;;Credora;
2.1.1.03.002;;4850;Provisao INSS s/Ferias;;;;;Analítica;;;Credora;
2.1.1.03.003;;4851;Provisao FGTS s/Ferias;;;;;Analítica;;;Credora;
2.1.1.03.004;;4852;Provisao 13o.Salario;;;;;Analítica;;;Credora;
2.1.1.03.005;;4853;Prov. INSS 13o. Salario;;;;;Analítica;;;Credora;
2.1.1.03.006;;4854;Prov. FGTS 13o. Salario;;;;;Analítica;;;Credora;
2.1.2;;4855;Fornecedores Nacion. e Estrangeiros;;;;;Sintética;;;Credora;
2.1.2.01;;4856;Fornecedores Nacionais;;;;;Sintética;;;Credora;
2.1.2.01.001;;4857;Veiculos Novos;;;;;Analítica;;;Credora;
2.1.2.01.002;;4858;Veic. Novos Transito;;;;;Analítica;;;Credora;
2.1.2.01.003;;4859;Pecas e Acessorios - Fabrica/NP;;;;;Analítica;;;Credora;
2.1.2.01.004;;4860;Pecas e Acess.Diversos/NF;;;;;Analítica;;;Credora;
2.1.2.01.005;;4861;Creditos Fabricante a Classificar-CN;;;;;Analítica;;;Credora;
2.1.2.01.006;;4862;Provisao Hold Back;;;;;Analítica;;;Credora;
2.1.2.01.007;;4863;Motocicletas Novas VP;;;;;Analítica;;;Credora;
2.1.2.01.008;;4864;Pecas e Acessorios-Yamaha NP;;;;;Analítica;;;Credora;
2.1.2.02;;4865;Fornecedores Diversos;;;;;Sintética;;;Credora;
2.1.2.02.001;;4866;Mat.Uso/Cons/Outros - GD;;;;;Analítica;;;Credora;
2.1.2.02.002;;4867;Fornecedores Diversos - CP;;;;;Analítica;;;Credora;
2.1.2.02.004;;4868;Fornecedores Diversos - VU;;;;;Analítica;;;Credora;
2.1.2.02.005;;4869;Fretes a Conciliar;;;;;Analítica;;;Credora;
2.1.2.03;;4870;Obrigacoes Diversas de Vendas;;;;;Sintética;;;Credora;
2.1.2.03.003;;4871;Devolucoes de Vendas-DV;;;;;Analítica;;;Credora;
2.1.2.04;;4872;Fornecedores Estrangeiros;;;;;Sintética;;;Credora;
2.1.2.04.001;;4873;Fornecedor 1;;;;;Analítica;;;Credora;
2.1.3;;4874;Obrigacoes Tributarias;;;;;Sintética;;;Credora;
2.1.3.01;;4875;Obrigacoes Trib. s/ Vendas;;;;;Sintética;;;Credora;
2.1.3.01.001;;4876;PIS a Recolher;;;;;Analítica;;;Credora;
2.1.3.01.002;;4877;COFINS a Recolher;;;;;Analítica;;;Credora;
2.1.3.01.003;;4878;ISS a Recolher;;;;;Analítica;;;Credora;
2.1.3.01.004;;4879;ICMS a Recolher;;;;;Analítica;;;Credora;
2.1.3.01.005;;4880;ICMS Substituicao Tributaria a Recolher;;;;;Analítica;;;Credora;
2.1.3.01.006;;4881;Icms Outros ;;;;;Analítica;;;Credora;
2.1.3.02;;4882;Obrig. Retido na Fonte ;;;;;Sintética;;;Credora;
2.1.3.02.001;;4883;I R R F s/ Salarios;;;;;Analítica;;;Credora;
2.1.3.02.002;;4884;I R R F - Outros;;;;;Analítica;;;Credora;
2.1.3.02.003;;4885;I.R.R.-J.C.P;;;;;Analítica;;;Credora;
2.1.3.02.004;;4886;INSS - Outros;;;;;Analítica;;;Credora;
2.1.3.02.005;;4887;Ret PIS/COFINS/CSLL Lei 1083;;;;;Analítica;;;Credora;
2.1.3.02.006;;4888;ISS - Outros;;;;;Analítica;;;Credora;
2.1.3.03;;4889;Obrigacoes Sobre Lucro ;;;;;Sintética;;;Credora;
2.1.3.03.001;;4890;IRPJ Estimativa a Recolher;;;;;Analítica;;;Credora;
2.1.3.03.002;;4891;CSLL Estimativa a Recolher;;;;;Analítica;;;Credora;
2.1.3.03.003;;4892;IRPJ a Recolher;;;;;Analítica;;;Credora;
2.1.3.03.004;;4893;CSLL a Recolher;;;;;Analítica;;;Credora;
2.1.4;;4894;Emprestimos e Financiamentos;;;;;Sintética;;;Credora;
2.1.4.01;;4895;Emprest.e Financ.a Pagar;;;;;Sintética;;;Credora;
2.1.4.01.001;;4896;Bco Itau Emprestimo;;;;;Analítica;;;Credora;
2.1.4.01.002;;4897;Banco do Brasil c/ Emprestimo;;;;;Analítica;;;Credora;
2.1.4.01.003;;4898;BMW Financeira - Usados;;;;;Analítica;;;Credora;
2.1.4.01.004;;4899;Banco Safra - Emprestimo;;;;;Analítica;;;Credora;
2.1.4.01.005;;4900;Banco Safra c/c 118985-7;;;;;Analítica;;;Credora;
2.1.4.01.006;;4901;Banco Basa - Emprestimo;;;;;Analítica;;;Credora;
2.1.4.01.007;;4902;Caixa Economica Federal - Emprestimo;;;;;Analítica;;;Credora;
2.1.4.01.008;;4903;Banco Btg Pactual S/A;;;;;Analítica;;;Credora;
2.1.4.02;;4904;Encargos Financ. a Pagar ;;;;;Sintética;;;Credora;
2.1.4.02.001;;4905;Juros Bancarios a Pagar;;;;;Analítica;;;Credora;
2.1.4.02.002;;4906;Juros Diversos a Pagar;;;;;Analítica;;;Credora;
2.1.4.02.003;;4907;IOF a Pagar;;;;;Analítica;;;Credora;
2.1.4.02.005;;4908;Juros de Mutuo Joao B.Jr.;;;;;Analítica;;;Credora;
2.1.4.02.006;;4909;Juros Floor - Plan;;;;;Analítica;;;Credora;
2.1.4.02.008;;4910;Juros Floor-Plan-SMARTLAO;;;;;Analítica;;;Credora;
2.1.5;;4911;Impostos Parcelados;;;;;Sintética;;;Credora;
2.1.5.01;;4912;Parcelamentos a Pagar;;;;;Sintética;;;Credora;
2.1.5.01.001;;4913;Pis Parcelado;;;;;Analítica;;;Credora;
2.1.5.01.002;;4914;Cofins Parcelado;;;;;Analítica;;;Credora;
2.1.5.01.003;;4915;IRPJ Parcelado;;;;;Analítica;;;Credora;
2.1.5.01.004;;4916;CSLL Parcelada;;;;;Analítica;;;Credora;
2.1.5.01.005;;4917;REFIS Parcelamento;;;;;Analítica;;;Credora;
2.1.6;;4918;Obrigacoes Societarias a Pagar;;;;;Sintética;;;Credora;
2.1.6.01;;4919;Remuneracao de Socios;;;;;Sintética;;;Credora;
2.1.6.01.001;;4920;Pro-Labore a Pagar;;;;;Analítica;;;Credora;
2.1.6.01.002;;4921;Jur.s/Cap-Antonio R. Braga;;;;;Analítica;;;Credora;
2.1.6.01.003;;4922;Jur.S/Cap-Joao dos S.B Net;;;;;Analítica;;;Credora;
2.1.6.01.004;;4923;Jur.S/Cap-Sandra S. Braga;;;;;Analítica;;;Credora;
2.1.6.01.005;;4924;Dist Lucros-Maria de Fatima Braga;;;;;Analítica;;;Credora;
2.1.6.01.006;;4925;Dist Lucro-Antonio Ricardo Braga;;;;;Analítica;;;Credora;
2.1.6.01.007;;4926;Dist.Lucro-Joao dos Ssntos Braga Neto;;;;;Analítica;;;Credora;
2.1.6.01.008;;4927;Dist Lucro-Sandra Braga Rocha;;;;;Analítica;;;Credora;
2.1.6.01.009;;4928;Dist.s/Lucro- Braga Veiculos;;;;;Analítica;;;Credora;
2.1.6.01.010;;4929;Dist.s/Lucro Aurea Holding Ltda;;;;;Analítica;;;Credora;
2.1.6.01.011;;4930;Dist.s/Lucro Aurita Holding Ltda.;;;;;Analítica;;;Credora;
2.1.6.01.012;;4931;Dist. Lucros - Braga Motors;;;;;Analítica;;;Credora;
2.1.6.01.013;;4932;Dist. Lucros-Pedro Henrique Braga Lobo;;;;;Analítica;;;Credora;
2.1.6.01.014;;4933;Dist. Lucro JBN Participac?es Ltda;;;;;Analítica;;;Credora;
2.1.6.01.015;;4934;Dist. Lucro Kiko Participac?es Ltda;;;;;Analítica;;;Credora;
2.1.6.01.016;;4935;Dist. Lucro Kundalini Participac?es Ltda;;;;;Analítica;;;Credora;
2.1.6.01.017;;4936;Dist. Lucro Pinheiro Participac?es Ltda;;;;;Analítica;;;Credora;
2.1.6.01.018;;4937;Dist.Lucro-Joao dos Santos Braga;;;;;Analítica;;;Credora;
2.1.6.01.019;;4938;Dist. Lucros Joao Ricardo Braga;;;;;Analítica;;;Credora;
2.1.6.01.020;;4939;Dist. Lucros Luciana Braga;;;;;Analítica;;;Credora;
2.1.6.01.021;;4940;Dist.Lucros B.Motomarcas;;;;;Analítica;;;Credora;
2.1.6.01.022;;4941;dist.Lucros B.Acesoriios;;;;;Analítica;;;Credora;
2.1.7;;4942;Outras Contas a Pagar;;;;;Sintética;;;Credora;
2.1.7.01;;4943;Servicos Publicos a Pagar;;;;;Sintética;;;Credora;
2.1.7.01.001;;4944;Luz e Energia a Pagar;;;;;Analítica;;;Credora;
2.1.7.01.002;;4945;Telefone a Pagar;;;;;Analítica;;;Credora;
2.1.7.01.003;;4946;Agua a Pagar;;;;;Analítica;;;Credora;
2.1.7.02;;4947;Contas a Pagar Diversas;;;;;Sintética;;;Credora;
2.1.7.02.001;;4948;Seguros a Pagar;;;;;Analítica;;;Credora;
2.1.7.02.003;;4949;Convenio Farmacia a Pagar;;;;;Analítica;;;Credora;
2.1.7.02.004;;4950;Cartao de Credito Empresarial;;;;;Analítica;;;Credora;
2.1.7.02.005;;4951;PIS - Funcionarios;;;;;Analítica;;;Credora;
2.1.7.02.006;;4952;Outras Contas a Pagar;;;;;Analítica;;;Credora;
2.1.8;;4953;Outras Obrigacoes;;;;;Sintética;;;Credora;
2.1.8.01;;4954;Adiantamentos de Clientes;;;;;Sintética;;;Credora;
2.1.8.01.001;;4955;Clientes Diversos-AC;;;;;Analítica;;;Credora;
2.1.8.01.002;;4956;Cred.Bancarios a Classif.- CB;;;;;Analítica;;;Credora;
2.1.8.01.003;;4957;Adiantamento de Clientes - PIX;;;;;Analítica;;;Credora;
2.1.8.01.004;;4958;Braga Participacoes Ltda;;;;;Analítica;;;Credora;
2.1.8.01.005;;4959;Hevi Embalagens Da Amazonia Ltda;;;;;Analítica;;;Credora;
2.1.8.01.006;;4960;Elisabete Aparecida Dezembro;;;;;Analítica;;;Credora;
2.1.8.01.007;;4961;Zilna Brasil Barbosa Ferreira;;;;;Analítica;;;Credora;
2.1.8.01.008;;4962;Banco Itauleasing S. A.;;;;;Analítica;;;Credora;
2.1.8.01.009;;4963;Silpar Participacoes Ltda;;;;;Analítica;;;Credora;
2.1.8.01.010;;4964;Roberta Soares Da Silva;;;;;Analítica;;;Credora;
2.1.8.01.011;;4965;Construtora Progresso Ltda;;;;;Analítica;;;Credora;
2.1.8.01.012;;4966;George Venancio Martins;;;;;Analítica;;;Credora;
2.1.8.01.013;;4967;Amazongas Distrib. De Gas Liquef. De Pet;;;;;Analítica;;;Credora;
2.1.8.01.014;;4968;Hillandia Brandao Da Cunha;;;;;Analítica;;;Credora;
2.1.8.01.015;;4969;Adalberto Luis Val;;;;;Analítica;;;Credora;
2.1.8.01.016;;4970;Alexandre Mansur Da Silva;;;;;Analítica;;;Credora;
2.1.8.01.017;;4971;Bmw Do Brasil Ltda;;;;;Analítica;;;Credora;
2.1.8.01.019;;4972;Visa Cielo;;;;;Analítica;;;Credora;
2.1.8.01.020;;4973;Adiant. Lucros;;;;;Analítica;;;Credora;
2.2;;4974;Passivo Nao-Circulante;;;;;Sintética;;;Credora;
2.2.1;;4975;Obrigacoes a Longo Prazo;;;;;Sintética;;;Credora;
2.2.1.01;;4976;Emprest.Financ.-Moeda Nac.;;;;;Sintética;;;Credora;
2.2.1.01.001;;4977;Banco da Amazonia S/A. - Fin;;;;;Analítica;;;Credora;
2.2.1.01.002;;4978;Banco do Brasil-c/emprestimo;;;;;Analítica;;;Credora;
2.2.1.01.003;;4979;Banco Safra - Emprestimo 119532-6;;;;;Analítica;;;Credora;
2.2.1.01.004;;4980;Safra emprestimo c/c 1187048;;;;;Analítica;;;Credora;
2.2.1.01.005;;4981;Banco BTG Pactual S/A;;;;;Analítica;;;Credora;
2.2.1.02;;4982;Emprest.Financ.-Moeda Estrag.;;;;;Sintética;;;Credora;
2.2.1.02.001;;4983;Banco 1;;;;;Analítica;;;Credora;
2.2.1.02.002;;4984;Banco 2;;;;;Analítica;;;Credora;
2.2.1.03;;4985;Plano de Capitalizacao;;;;;Sintética;;;Credora;
2.2.1.03.001;;4986;Contrib. Basica da GMB;;;;;Analítica;;;Credora;
2.2.1.03.002;;4987;Contrib.da GM Administradora;;;;;Analítica;;;Credora;
2.2.1.03.003;;4988;Contrib.Basica Conces.Impostos;;;;;Analítica;;;Credora;
2.2.1.04;;4989;Remuneracao de Socios;;;;;Sintética;;;Credora;
2.2.1.04.001;;4990;Jur.s/Cap-Antonio R.Braga;;;;;Analítica;;;Credora;
2.2.1.04.002;;4991;Jur.s/Cap-Joao dos S.B.Net;;;;;Analítica;;;Credora;
2.2.1.04.003;;4992;Jur.s/Cap-Sandra S. Braga;;;;;Analítica;;;Credora;
2.2.1.04.004;;4993;Jur.s/Cap-Maria de F.Braga;;;;;Analítica;;;Credora;
2.2.1.04.005;;4994;Dist.s/Lucro-Antonio R.Braga;;;;;Analítica;;;Credora;
2.2.1.04.006;;4995;Dist.s/Lucro-Joao S.Braga Net;;;;;Analítica;;;Credora;
2.2.1.04.007;;4996;Dist.s/Lucro-Sandra Braga;;;;;Analítica;;;Credora;
2.2.1.04.008;;4997;Dist.s/Lucro -Maria F.Braga;;;;;Analítica;;;Credora;
2.2.1.05;;4998;Arrendamento Mercantil;;;;;Sintética;;;Credora;
2.2.1.05.001;;4999;Contratos Arrenda.Mercantil;;;;;Analítica;;;Credora;
2.2.1.06;;5000;Contratos de Coligadas;;;;;Sintética;;;Credora;
2.2.1.06.001;;5001;Braga Veiculos Ltda;;;;;Analítica;;;Credora;
2.2.1.06.002;;5002;Patners Participac?es Ltda;;;;;Analítica;;;Credora;
2.2.1.06.003;;5003;Joao dos S Braga Jr;;;;;Analítica;;;Credora;
2.2.1.06.004;;5004;Sandra Socorro Braga;;;;;Analítica;;;Credora;
2.2.1.06.008;;5005;Braga Participacoes;;;;;Analítica;;;Credora;
2.2.1.07;;5006;Impostos Parcelados;;;;;Sintética;;;Credora;
2.2.1.07.001;;5007;IRPJ Parcelado;;;;;Analítica;;;Credora;
2.2.1.07.002;;5008;CSLL Parcelado;;;;;Analítica;;;Credora;
2.2.1.07.003;;5009;REFIS Parcelamento;;;;;Analítica;;;Credora;
2.2.1.08;;5010;Tributos a Recolher;;;;;Sintética;;;Credora;
2.2.1.08.001;;5011;INSS Diferido ou Suspenso;;;;;Analítica;;;Credora;
2.2.1.08.002;;5012;PIS/COFINS ST VN - Suspenso - M.Seg.;;;;;Analítica;;;Credora;
2.2.1.09;;5013;Contas a Pagar Diversos;;;;;Sintética;;;Credora;
2.2.1.09.001;;5014;EB-Engeco Braga-Investimentos;;;;;Analítica;;;Credora;
2.2.1.09.010;;5015;Outras Contas a Pagar;;;;;Analítica;;;Credora;
2.5;;5016;Patrimonio Liquido;;;;;Sintética;;;Credora;
2.5.1;;5017;Capital Social;;;;;Sintética;;;Credora;
2.5.1.01;;5018;Capital Social Subscrito;;;;;Sintética;;;Credora;
2.5.1.01.001;;5019;Antonio Ricardo Pinheiro Braga;;;;;Analítica;;;Credora;
2.5.1.01.002;;5020;Joao dos Santos Braga Neto;;;;;Analítica;;;Credora;
2.5.1.01.003;;5021;Sandra Socorro Braga Rocha;;;;;Analítica;;;Credora;
2.5.1.01.004;;5022;Maria de Fatima Pinheiro Braga Roman;;;;;Analítica;;;Credora;
2.5.1.01.005;;5023;Aurea Holding Ltda ;;;;;Analítica;;;Credora;
2.5.1.01.006;;5024;Aurita Holding Ltda;;;;;Analítica;;;Credora;
2.5.1.01.007;;5025;Braga Veiculos Ltda;;;;;Analítica;;;Credora;
2.5.1.01.008;;5026;Braga Motors Ltda;;;;;Analítica;;;Credora;
2.5.1.01.009;;5027;Braga Motos Ltda;;;;;Analítica;;;Credora;
2.5.1.01.010;;5028;JBN Participac?es Ltda;;;;;Analítica;;;Credora;
2.5.1.01.011;;5029;Kiko Participac?es Ltda;;;;;Analítica;;;Credora;
2.5.1.01.012;;5030;Kundalini Participac?es Ltda;;;;;Analítica;;;Credora;
2.5.1.01.013;;5031;Pinheiro Participac?es Ltda;;;;;Analítica;;;Credora;
2.5.1.01.014;;5032;Pedro Henrique Braga Lobo;;;;;Analítica;;;Credora;
2.5.1.01.015;;5033;Joao Dos Santos Braga;;;;;Analítica;;;Credora;
2.5.1.01.016;;5034;Luciana Braga ;;;;;Analítica;;;Credora;
2.5.1.01.017;;5035;Joao Ricardo Braga;;;;;Analítica;;;Credora;
2.5.1.02;;5036;(-) Capital Social a Realizar;;;;;Sintética;;;Devedora;
2.5.1.02.001;;5037;(-) Antonio R.P.Braga;;;;;Analítica;;;Devedora;
2.5.1.02.002;;5038;(-) Joao dos S.Braga Neto;;;;;Analítica;;;Devedora;
2.5.1.02.003;;5039;(-) Sandra S. Braga Rocha;;;;;Analítica;;;Devedora;
2.5.1.02.004;;5040;(-) Maria de Fatima P.Braga;;;;;Analítica;;;Devedora;
2.5.1.02.005;;5041;(-) Aurea Holding Ltda;;;;;Analítica;;;Devedora;
2.5.1.02.006;;5042;(-) Aurita Holding Ltda;;;;;Analítica;;;Devedora;
2.5.2;;5043;Reservas;;;;;Sintética;;;Credora;
2.5.2.01;;5044;Reservas de Capital;;;;;Sintética;;;Credora;
2.5.2.01.001;;5045;Reservas C.M.Capital Subscrito;;;;;Analítica;;;Credora;
2.5.2.01.002;;5046;Reservas C.M.Cap.integralizado;;;;;Analítica;;;Credora;
2.5.2.01.003;;5047;Reservas de Incent.Fiscais;;;;;Analítica;;;Credora;
2.5.2.01.004;;5048;Adiantamento p/aumento de Capital;;;;;Analítica;;;Credora;
2.5.2.02;;5049;Reservas de Lucros;;;;;Sintética;;;Credora;
2.5.2.02.001;;5050;Reserva Legal;;;;;Analítica;;;Credora;
2.5.2.02.002;;5051;Reserva Especial;;;;;Analítica;;;Credora;
2.5.2.02.003;;5052;Reserva de Lucros a Realizar;;;;;Analítica;;;Credora;
2.5.2.02.004;;5053;Reserva de Incentivos Fiscais;;;;;Analítica;;;Credora;
2.5.2.03;;5054;Reserva de Subvenc?es e Doac?es;;;;;Sintética;;;Credora;
2.5.2.03.001;;5055;Subvenc?es e Doac?es p/ Investimento;;;;;Analítica;;;Credora;
2.5.2.05;;5056;(-) Distrib. de Lucros;;;;;Sintética;;;Devedora;
2.5.2.05.001;;5057;Antonio R.P. Braga;;;;;Analítica;;;Devedora;
2.5.2.05.002;;5058;Joao dos S. Braga Neto;;;;;Analítica;;;Devedora;
2.5.2.05.003;;5059;Sandra S.Braga Rocha;;;;;Analítica;;;Devedora;
2.5.2.05.004;;5060;Maria de F.P. Braga;;;;;Analítica;;;Devedora;
2.5.2.05.005;;5061;Distrib.Luc. Kiko;;;;;Analítica;;;Credora;
2.5.2.05.006;;5062;Distrib. Luc. Kundalini;;;;;Analítica;;;Credora;
2.5.2.05.007;;5063;Distrib.Luc. Pinheiro;;;;;Analítica;;;Credora;
2.5.2.05.008;;5064;Distrib.Luc. JBN;;;;;Analítica;;;Credora;
2.5.2.05.009;;5065;Dist. Lucros Joao Braga;;;;;Analítica;;;Credora;
2.5.2.05.010;;5066;Dist. Lucros Pedro Lobo;;;;;Analítica;;;Credora;
2.5.2.05.011;;5067;Dist. Lucro Aurea Holding Ltda;;;;;Analítica;;;Devedora;
2.5.3;;5068;Ajustes de Avaliacao Patrimonial;;;;;Sintética;;;Credora;
2.5.3.01;;5069;Ajustes de Elementos do Ativo;;;;;Sintética;;;Credora;
2.5.3.01.001;;5070;Ajustes de Elementos do Ativ;;;;;Analítica;;;Credora;
2.5.3.02;;5071;Ajustes de Elementos do Passiv;;;;;Sintética;;;Devedora;
2.5.3.02.001;;5072;Ajustes de Elem. do Passivo;;;;;Analítica;;;Devedora;
2.5.4;;5073;Lucros ou Prejuizos Acumulados;;;;;Sintética;;;Credora;
2.5.4.01;;5074;Lucros ou Prejuizos Acumulados;;;;;Sintética;;;Credora;
2.5.4.01.001;;5075;Lucros Acumulados;;;;;Analítica;;;Credora;
2.5.4.01.002;;5076;(-)Prejuizos Acumulados;;;;;Analítica;;;Devedora;
2.5.4.01.003;;5077;Resultado do Exerc. em Curso;;;;;Analítica;;;Credora;
